time[s],duration[s],current[A],voltage[V],energy[J],sum_energy[J]
1671132832.895206,0.0,0.696850696850696,11.6899995803833,0.0,0.0
1671132833.2820694,0.38686347007751465,0.7276507276507275,11.710000038146973,3.2963824059831146,3.2963824059831146
1671132833.6494198,0.36735033988952637,0.6468006468006469,11.6899995803833,2.7775723940065222,6.073954799989637
1671132834.0499349,0.400515079498291,0.7526757526757533,11.6899995803833,3.524043763970575,9.597998563960212
1671132834.4305327,0.3805978298187256,0.7180257180257187,11.6899995803833,3.1946317464322718,12.792630310392484
1671132834.81543,0.38489723205566406,0.719950719950719,11.6899995803833,3.2393811734365214,16.032011483829006
1671132835.2195415,0.4041116237640381,0.7045507045507045,11.6899995803833,3.328343121344499,19.360354605173505
1671132835.6005526,0.3810110092163086,0.7642257642257623,11.6899995803833,3.4038757209718207,22.764230326145327
1671132836.0116842,0.4111316204071045,0.719950719950719,11.6899995803833,3.4601756521819236,26.22440597832725
1671132836.3889265,0.3772423267364502,0.9625009625009607,11.600000381469727,4.2119149284374195,30.43632090676467
1671132836.7923825,0.4034559726715088,1.0991760991760984,11.600000381469727,5.144242451042324,35.580563357806994
1671132837.161816,0.3694334030151367,1.0568260568260555,11.600000381469727,4.528951569128511,40.1095149269355
1671132837.5350032,0.3731873035430908,1.0991760991760984,11.600000381469727,4.758303505496611,44.86781843243212
1671132837.9293702,0.394366979598999,1.0722260722260724,11.579999923706055,4.896609424180736,49.764427856612855
1671132838.3401237,0.4107534885406494,1.0298760298760294,11.600000381469727,4.907092156988585,54.67152001360144
1671132838.7118819,0.37175822257995605,0.8258258258258253,11.579999923706055,3.5551473033215357,58.22666731692297
1671132839.0895433,0.37766146659851074,1.0048510048510038,11.579999923706055,4.394534749741044,62.62120206666401
1671132839.48241,0.3928666114807129,0.9259259259259258,11.600000381469727,4.219678558373137,66.84088062503714
1671132839.8569295,0.37451958656311035,1.0433510433510413,11.579999923706055,4.524947518353661,71.3658281433908
1671132840.2955208,0.43859124183654785,1.041426041426041,11.600000381469727,5.298420127403865,76.66424827079467
1671132840.6772163,0.3816955089569092,1.0356510356510351,11.579999923706055,4.577612753050691,81.24186102384536
1671132841.0627272,0.3855109214782715,1.014476014476015,11.579999923706055,4.5288405031346475,85.77070152698
1671132841.446851,0.3841238021850586,1.0857010857010843,11.579999923706055,4.829365192881558,90.60006671986156
1671132841.8268504,0.37999939918518066,0.9971509971509976,11.579999923706055,4.38785628134034,94.98792300120189
1671132842.2134588,0.386608362197876,1.027951027951029,11.579999923706055,4.602059455107904,99.5899824563098
1671132842.5931346,0.37967586517333984,1.0010010010010006,11.579999923706055,4.401047537277582,103.99102999358738
1671132843.0031915,0.41005682945251465,1.0356510356510351,11.579999923706055,4.917745501137853,108.90877549472523
1671132843.366431,0.3632395267486572,1.0568260568260555,11.579999923706055,4.445341912928354,113.35411740765359
1671132843.7455068,0.3790757656097412,1.1165011165011158,11.579999923706055,4.901101977683408,118.255219385337
1671132844.1542268,0.4087200164794922,0.873950873950874,11.5600004196167,4.129246202263682,122.38446558760069
1671132844.5297103,0.37548351287841797,1.0472010472010467,11.579999923706055,4.553333879001729,126.93779946660241
1671132844.9430525,0.4133422374725342,1.0703010703010698,11.5600004196167,5.114151574414907,132.05195104101733
1671132845.2763746,0.33332204818725586,0.9740509740509722,11.579999923706055,3.7597094441450074,135.81166048516235
1671132845.700086,0.42371153831481934,1.0626010626010636,11.579999923706055,5.213736676888737,141.0253971620511
1671132846.1193144,0.41922831535339355,0.847000847000848,11.600000381469727,4.119006298471171,145.14440346052226
1671132846.5292928,0.40997838973999023,0.9856009856009861,11.619999885559082,4.6953526738902704,149.83975613441254
1671132846.9366791,0.40738630294799805,0.979825979825978,11.630000114440918,4.642320204247704,154.48207633866025
1671132847.336128,0.39944887161254883,0.9605759605759604,11.630000114440918,4.462442482600007,158.94451882126026
1671132847.7071235,0.37099552154541016,0.9451759451759434,11.630000114440918,4.078129817110993,163.02264863837127
1671132848.1195958,0.4124722480773926,0.827750827750828,11.630000114440918,3.9707640057515694,166.99341264412283
1671132848.549587,0.4299912452697754,0.8162008162008141,11.630000114440918,4.081655598365929,171.07506824248875
1671132848.923657,0.3740699291229248,0.766150766150765,11.630000114440918,3.3330878200631195,174.40815606255188
1671132849.384007,0.46035003662109375,0.8200508200508195,11.649999618530273,4.397996307725291,178.80615237027718
1671132849.7942445,0.41023755073547363,0.6102256102256096,11.649999618530273,2.9164313104167494,181.72258368069393
1671132850.2018883,0.40764379501342773,0.7719257719257708,11.670000076293945,3.672207689770322,185.39479137046425
1671132850.5739512,0.37206292152404785,0.716100716100716,11.649999618530273,3.1039621092297733,188.49875347969402
1671132850.9668107,0.39285945892333984,0.743050743050742,11.649999618530273,3.4008039635498273,191.89955744324385
1671132851.3852506,0.4184398651123047,0.6256256256256242,11.649999618530273,3.0498149830681913,194.94937242631204
1671132851.8010976,0.4158470630645752,0.7526757526757533,11.649999618530273,3.6464265944657592,198.5957990207778
1671132852.1832464,0.38214874267578125,0.804650804650805,11.5600004196167,3.5546572794671505,202.15045630024497
1671132852.6395833,0.45633697509765625,1.0568260568260555,11.579999923706055,5.584672736412359,207.73512903665733
1671132853.1052742,0.46569085121154785,1.0972510972510983,11.5600004196167,5.906926673188148,213.64205570984547
1671132853.5130553,0.40778112411499023,1.1261261261261246,11.579999923706055,5.3176862456535465,218.959741955499
1671132853.868376,0.35532069206237793,0.9721259721259718,11.579999923706055,3.9999227331593645,222.95966468865836
1671132854.3024411,0.4340651035308838,1.016401016401015,11.5600004196167,5.100089680622568,228.05975436928094
1671132854.6920133,0.3895721435546875,1.0587510587510582,11.579999923706055,4.776285835744795,232.83604020502574
1671132855.0871913,0.39517807960510254,1.0298760298760294,11.579999923706055,4.712879688240941,237.54891989326669
1671132855.526114,0.438922643661499,1.0722260722260724,11.5600004196167,5.440417131194182,242.98933702446087
1671132855.9304695,0.404355525970459,1.027951027951029,11.579999923706055,4.813315886232799,247.80265291069367
1671132856.34723,0.4167604446411133,1.0010010010010006,11.579999923706055,4.830916833981773,252.63356974467544
1671132856.800668,0.45343804359436035,1.0452760452760463,11.600000381469727,5.498028110642252,258.1315978553177
1671132857.2390127,0.43834471702575684,1.0703010703010698,11.579999923706055,5.432882257414451,263.56448011273216
1671132857.7181447,0.47913193702697754,1.0202510202510207,11.5600004196167,5.650931043224611,269.21541115595676
1671132858.1162536,0.39810895919799805,1.1684761684761675,11.5600004196167,5.377490604791112,274.59290176074785
1671132858.5272574,0.41100382804870605,1.027951027951029,11.5600004196167,4.884005472383154,279.476907233131
1671132858.9536195,0.4263620376586914,0.9009009009009001,11.579999923706055,4.447993120323243,283.92490035345423
1671132859.362223,0.4086034297943115,1.0741510741510727,11.5600004196167,5.073705142628231,288.99860549608246
1671132859.8369758,0.47475290298461914,1.0818510818510811,11.579999923706055,5.94762624576828,294.94623174185074
1671132860.2710557,0.4340798854827881,1.1511511511511503,11.5600004196167,5.776434641719144,300.7226663835699
1671132860.714852,0.44379639625549316,1.0606760606760586,11.5600004196167,5.441572103531928,306.16423848710184
1671132861.1585162,0.4436640739440918,0.9952259952259949,11.579999923706055,5.113102872551498,311.27734135965335
1671132861.6023304,0.4438142776489258,1.014476014476015,11.5600004196167,5.204762330204775,316.48210368985815
