time[s],duration[s],current[A],voltage[V],energy[J],sum_energy[J]
1671132037.9509575,0.0,0.719950719950719,11.970000267028809,0.0,0.0
1671132038.3791444,0.42818689346313477,0.7334257334257333,11.970000267028809,3.759098221844991,3.759098221844991
1671132038.8412569,0.4621124267578125,0.63140063140063,11.979999542236328,3.4955012412694586,7.25459946311445
1671132039.3029952,0.46173834800720215,0.6545006545006554,11.970000267028809,3.617430450914075,10.872029914028525
1671132039.7456305,0.44263529777526855,0.7064757064757071,11.970000267028809,3.7431517674440764,14.615181681472603
1671132040.1699667,0.42433619499206543,0.7719257719257708,11.970000267028809,3.9208459446241757,18.53602762609678
1671132040.60167,0.4317033290863037,0.7007007007007015,11.970000267028809,3.6208631382464467,22.156890764343224
1671132041.0512524,0.4495823383331299,0.6391006391006384,11.970000267028809,3.439320543016991,25.596211307360214
1671132041.541525,0.49027252197265625,0.9451759451759434,11.869999885559082,5.500484285894966,31.09669559325518
1671132041.9883623,0.4468374252319336,1.0241010241010238,11.869999885559082,5.431791058649058,36.52848665190424
1671132042.3373532,0.34899091720581055,1.203126203126202,11.850000381469727,4.975579548320341,41.50406620022458
1671132042.803582,0.466228723526001,1.1838761838761844,11.869999885559082,6.551730500427859,48.05579670065244
1671132043.200283,0.3967010974884033,1.037576037576038,11.850000381469727,4.877549658099705,52.93334635875214
1671132043.6199844,0.41970133781433105,1.022176022176021,11.850000381469727,5.0837525949235465,58.017098953675685
1671132044.095659,0.4756746292114258,0.8874258874258859,11.869999885559082,5.010635333744649,63.02773428742034
1671132044.4663227,0.3706636428833008,0.9663509663509662,11.850000381469727,4.244565495112735,67.27229978253307
1671132044.9002395,0.4339168071746826,1.0087010087010067,11.869999885559082,5.195407801241535,72.4677075837746
1671132045.308843,0.4086034297943115,1.0510510510510498,11.850000381469727,5.0891374763554005,77.55684506013
1671132045.7245767,0.41573381423950195,1.2166012166012163,11.850000381469727,5.993520023545222,83.55036508367522
1671132046.1527553,0.4281785488128662,1.1627011627011619,11.850000381469727,5.899447994011025,89.44981307768624
1671132046.616552,0.46379685401916504,1.0048510048510038,11.850000381469727,5.522653985256244,94.97246706294248
1671132047.0586329,0.4420807361602783,0.9605759605759604,11.850000381469727,5.032127876294983,100.00459493923746
1671132047.4833286,0.4246957302093506,1.2916762916762912,11.869999885559082,6.511518785106653,106.51611372434412
1671132047.8964887,0.4131600856781006,1.0452760452760463,11.850000381469727,5.117616298762616,111.63373002310674
1671132048.3451173,0.44862866401672363,1.095326095326093,11.869999885559082,5.832854828704793,117.46658485181153
1671132048.7953641,0.45024681091308594,1.016401016401015,11.869999885559082,5.432083671437128,122.89866852324866
1671132049.2498791,0.4545149803161621,1.0529760529760523,11.850000381469727,5.671331853971726,128.5700003772204
1671132049.711346,0.46146678924560547,1.09147609147609,11.850000381469727,5.968607806679655,134.53860818390004
1671132050.1212335,0.40988755226135254,1.2358512358512364,11.850000381469727,6.002736643800754,140.54134482770078
1671132050.5233207,0.4020872116088867,1.11072611072611,11.850000381469727,5.292314032335808,145.8336588600366
1671132050.9462245,0.42290377616882324,0.9509509509509516,11.869999885559082,4.7736480340241405,150.60730689406074
1671132051.4013228,0.45509839057922363,1.0029260029260034,11.869999885559082,5.417824164111647,156.02513105817238
1671132051.8467147,0.4453918933868408,0.6910756910756902,11.890000343322754,3.659736285779029,159.6848673439514
1671132052.280277,0.4335622787475586,0.8008008008007995,11.890000343322754,4.1281726872154225,163.81304003116682
1671132052.6645515,0.3842744827270508,0.9143759143759144,11.90999984741211,4.1848325047271935,167.997872535894
1671132053.0851927,0.4206411838531494,0.8624008624008626,11.90999984741211,4.320487262467861,172.31835979836185
1671132053.5785022,0.49330949783325195,0.8335258335258338,11.90999984741211,4.897227702736934,177.21558750109878
1671132054.012289,0.43378686904907227,0.8065758065758053,11.930000305175781,4.174092292633528,181.3896797937323
1671132054.4489946,0.4367055892944336,0.8065758065758053,11.930000305175781,4.202177531145296,185.5918573248776
1671132054.867142,0.41814732551574707,0.7738507738507735,11.930000305175781,3.860352821757414,189.452210146635
1671132055.3279817,0.46083974838256836,0.7526757526757533,11.930000305175781,4.138074556261838,193.59028470289684
1671132055.7091417,0.38116002082824707,0.6814506814506814,11.949999809265137,3.103913933883412,196.69419863678024
1671132056.2070515,0.4979097843170166,0.7526757526757533,11.949999809265137,4.478437157540738,201.17263579432097
1671132056.6319351,0.4248836040496826,0.8335258335258338,11.949999809265137,4.232109882043785,205.40474567636474
1671132057.039923,0.4079878330230713,0.7064757064757071,11.930000305175781,3.4386256543036944,208.84337133066845
1671132057.4162433,0.37632036209106445,0.8316008316008311,11.869999885559082,3.714696594556744,212.5580679252252
1671132057.7690213,0.35277795791625977,0.9586509586509576,11.850000381469727,4.007562620445693,216.5656305456709
1671132058.1541178,0.38509654998779297,1.0606760606760586,11.869999885559082,4.848452102796343,221.41408264846723
1671132058.5278456,0.37372779846191406,0.9836759836759834,11.850000381469727,4.3563807986207275,225.77046344708796
1671132058.8785138,0.35066819190979004,1.0260260260260239,11.869999885559082,4.2707629457301,230.04122639281806
1671132059.2501106,0.3715968132019043,0.9933009933009946,11.850000381469727,4.373923822185419,234.41515021500348
1671132059.6503408,0.40023016929626465,0.9856009856009861,11.850000381469727,4.674437054986242,239.08958726998972
1671132060.0459387,0.3955979347229004,1.0972510972510983,11.850000381469727,5.143732840732571,244.2333201107223
1671132060.4131532,0.3672144412994385,1.022176022176021,11.850000381469727,4.447990036370278,248.68131014709257
1671132060.802294,0.3891408443450928,0.979825979825978,11.850000381469727,4.518290308294466,253.19960045538704
1671132061.1858284,0.38353443145751953,0.9509509509509516,11.84000015258789,4.318313654285042,257.51791410967206
1671132061.5537732,0.36794471740722656,1.1030261030261015,11.850000381469727,4.80935379390368,262.3272679035757
1671132061.9335196,0.3797464370727539,0.9201509201509201,11.850000381469727,4.140674930228547,266.4679428338043
1671132062.3131056,0.37958598136901855,0.999075999075998,11.850000381469727,4.493937780988984,270.96188061479324
1671132062.7449691,0.43186354637145996,1.1011011011011012,11.850000381469727,5.634976484653791,276.59685709944705
1671132063.148382,0.4034128189086914,0.999075999075998,11.850000381469727,4.77602492507908,281.3728820245261
1671132063.484866,0.3364839553833008,1.0722260722260724,11.850000381469727,4.275324545324864,285.64820656985097
1671132063.8556576,0.3707916736602783,0.979825979825978,11.850000381469727,4.305239220814901,289.95344579066585
1671132064.2636213,0.40796375274658203,1.0260260260260239,11.850000381469727,4.960190081396025,294.9136358720619
1671132064.6475606,0.383939266204834,1.037576037576038,11.850000381469727,4.720639414573798,299.63427528663567
1671132065.015867,0.36830639839172363,1.0106260106260119,11.850000381469727,4.410807451212419,304.0450827378481
1671132065.4114742,0.39560723304748535,1.0664510664510667,11.850000381469727,4.999464864554528,309.0445476024026
1671132065.8720798,0.4606056213378906,1.0472010472010467,11.890000343322754,5.7351022979500375,314.77964990035264
1671132066.2640302,0.3919503688812256,1.0048510048510038,11.84000015258789,4.6632044488377336,319.4428543491904
1671132066.6379519,0.37392163276672363,1.022176022176021,11.850000381469727,4.529232812969537,323.97208716215994
1671132067.0451305,0.4071786403656006,1.0298760298760294,11.850000381469727,4.9692208908088835,328.9413080529688
1671132067.459459,0.41432857513427734,1.1511511511511503,11.850000381469727,5.6519147541583985,334.5932228071272
1671132067.8685613,0.409102201461792,0.9933009933009946,11.850000381469727,4.815385388437074,339.4086081955642
1671132068.2441092,0.3755478858947754,1.022176022176021,11.84000015258789,4.545092421198778,343.953700616763
1671132068.6717815,0.4276723861694336,1.0048510048510038,11.84000015258789,5.088204865128474,349.0419054818915
1671132069.0489573,0.37717580795288086,1.041426041426041,11.84000015258789,4.650760449737394,353.6926659316289
1671132069.432792,0.3838346004486084,0.766150766150765,11.84000015258789,3.48185009566538,357.17451602729426
1671132069.8164048,0.38361287117004395,1.022176022176021,11.850000381469727,4.6466207122730605,361.8211367395673
1671132070.2162397,0.39983487129211426,1.0626010626010636,11.84000015258789,5.030401180572776,366.85153792014006
1671132070.616261,0.4000213146209717,0.9817509817509806,11.84000015258789,4.649820469193926,371.501358389334
